Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Germany,DEU,"Population, total",SP.POP.TOTL,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078
Germany,DEU,Population growth (annual %),SP.POP.GROW,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.29834400700947,2.62837981637219,0.312739007368458,1.10381037789263,2.07517283735872,2.00848884782951,1.50472330251883,0.90679400043421,0.514426137125476,0.491747008445241,1.50949485109622,1.73216879766946,1.44565976888251,0.144877925813972,3.06666666666666
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.66,7.52,7.74,6.97,5.82,5.38,5.23,4.98,4.62,4.12,3.75,3.38,3.14,3.86,3.57
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,79.8744173951311,81.5248047312183,71.2287128996251,79.8686242395882,85.2061212670221,86.5140548790483,85.0788766962491,84.6200933924979,86.2462246132087,84.7696459674487,87.2372029530234,88.5198710425055,87.6864098858133,80.3983050598603,88.7427778163393
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.1843901736724,3.19183627610384,-5.2429219066759,1.60285004831249,6.92850859456968,4.77662573667088,5.05555965425988,4.16569184256178,6.78677287945216,5.56149075496799,0.735068713165646,1.31391388141118,1.10834813893099,-4.95705243652739,3.91629608037678
United Arab Emirates,ARE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-13.9233874024843,-13.2874275605328,-17.145393900361,-4.25638586310046,5.76343344219433,3.69120130726711,4.01269214164878,3.1742024888152,5.81735787418565,4.6535053902119,-0.0873260721437106,0.517239888578146,0.323686531170736,-5.73104452508203,3.05240052428728
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,5872624,6988685,7992644,8481771,8575205,8664969,8751847,8835951,8916899,8994263,9068296,9140169,9211657,9287289,9365145
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,18.1279839755253,17.3990859957442,13.4229206026704,5.93976536580988,1.09556271332912,1.04134460783085,0.997641825826328,0.956397623844095,0.911950036242349,0.863868922846647,0.819744473334198,0.789450107726376,0.779087177439076,0.817694385518168,0.834812788038646
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,12.2504202448139,1.56181317449069,0.877983288285896,0.877346595685054,0.662268900269082,1.10111836375709,2.34626865671642,4.06996608361594,1.61748808904194,1.96682557818841,3.06863379251991,-1.93108114782168,-2.07940317940942,-0.013859944401233
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.86,2.721,2.668,2.464,2.284,2.171,2.032,1.902,1.763,1.64,2.46,2.24,2.33,4.29,3.11
United Arab Emirates,ARE,Trade (% of GDP),NE.TRD.GNFS.ZS,136.798152865771,148.513544025723,153.461944358373,143.877475077001,151.665941869565,159.970470622298,161.100482455799,164.029509861227,169.47623670322,170.903087759838,172.803424996025,157.920573135862,167.383564925995,166.571899322058,..
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.01050755163328,0.122188442974647,-2.59988835108558,2.70885669419681,1.54989495017045,2.28068760319185,1.84187539518688,2.28777593255359,2.70636958176399,1.66747207596187,2.24192121597748,2.9453848312678,2.29443907769311,-2.76780251140578,5.94548476122172
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.04493013677586,-0.820367898524154,-3.45001592321435,1.86029167805893,0.814519357932042,1.53310203539129,1.13869234666606,1.54038064866397,1.95300411790625,0.933375361665711,1.59713559028371,2.40486787201,1.82966838809384,-3.69792209570822,5.82014017609322
United States,USA,"Population, total",SP.POP.TOTL,301231207,304093966,306771529,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331501080,331893745
United States,USA,Population growth (annual %),SP.POP.GROW,0.951055242772428,0.945865287282592,0.876651298802912,0.829616674709795,0.726786704810745,0.733599941250847,0.692860276624581,0.733361519937424,0.73621730882542,0.724676067451429,0.63264399508256,0.526435395564053,0.455381285963537,0.961201051965365,0.118380497121458
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.85267248150136,3.83910029665101,-0.35554626629975,1.64004344238989,3.15684156862206,2.06933726526059,1.46483265562714,1.62222297740821,0.118627135552435,1.26158320570537,2.13011000365963,2.44258329692818,1.81221007526015,1.23358439630637,4.69785886363739
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.62,5.78,9.25,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,28.0120176822667,29.8677957945319,24.7595311689876,28.2198952346731,30.8424862411943,30.6818353657295,30.0023671411205,29.9979997800853,27.8122335024973,26.5869993604609,27.2791610220074,27.6103792720958,26.4519494737854,23.3837618777961,25.4814002667122
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.56346046050109,-0.154344314706506,-4.51048560011785,2.43007289502704,1.06761091403658,1.44845675688505,1.81986337468368,3.19970262614801,2.393103183986,2.16520621052183,2.44357046987986,1.70502102232903,1.60430864787399,-11.0308584551979,7.52491037367686
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.76793481398857,-0.937077971964982,-5.23003482601088,1.63027404455211,0.280839242919754,0.745478657756621,1.14021296406929,2.44246580096015,1.58497938949145,1.39384882462006,1.74995379706114,1.09062395623573,1.0327408419658,-11.355366837142,7.13272070609476
United Kingdom,GBR,"Population, total",SP.POP.TOTL,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67081000,67326569
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.778666112441256,0.787032622318939,0.756390859593407,0.783888646646516,0.781506562236639,0.695353132322269,0.669740535540783,0.736463978721671,0.792367505802859,0.757874492811929,0.679374473924223,0.605929132212552,0.564131113399897,0.365409432414506,0.36540988736334
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.38656150773328,3.52140856342537,1.96173173560107,2.49265472467065,3.85611244682819,2.57323479654528,2.29166666666666,1.45112016293279,0.368046842325369,1.00841736811403,2.55775577557754,2.29283990345939,1.73810460086511,0.98948670377243,2.51837109614205
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.26,5.62,7.54,7.79,8.04,7.88,7.52,6.11,5.3,4.81,4.33,4,3.74,4.472,4.826
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,52.8341458617977,56.4052881446909,54.5904907718499,58.8066344120899,63.1571958123099,61.8899501004237,61.6555274769174,58.8573173998444,56.9130212524948,59.256219551169,62.7995671959052,63.9997960517472,64.1301531307911,58.1161588438344,56.6703342315573
